nome_societa,email,scheda_tc,stato,data_contatto,note,risposta
Spes Montesacro,info@spesmontesacro.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeAEccellenza/Squadra/SpesMontesacro/1019841/Scheda ,Inviato,2026-07-20,
Spes Mundial FC,info@mundialfootballclub.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeDRegionaliRoma/Squadra/SpesMundialFC/1129065/Scheda ,Inviato,2026-07-20,
Sporting Nuova Florida,sportingnuovaflorida@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeCRegionaliB/Squadra/SportingNuovaFlorida/1242360/Scheda ,Inviato,2026-07-21,
Sporting San Cesareo,info@diamouncalcioalbullismo.it,https://www.tuttocampo.it/2025-26/Lazio/AllieviEliteU17/GironeBEccellenza/Squadra/SportingSanCesareo/1203844/Scheda ,Inviato,2026-07-20,
SPQV Velletri Calcio,info@velletricalcio.it,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU17/GironeCRegionali/Squadra/SPQVVelletriCalcio/1104031/Scheda ,Inviato,2026-07-21,
SS Romulea,mail@ssromulea.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeBEccellenza/Squadra/SSRomulea/1027224/Scheda ,Inviato,2026-07-20,
SS Vittoria Roma 1908,segreteria@vittoriaroma.it,https://www.tuttocampo.it/2025-26/Lazio/JunioresEliteU19/GironeA/Squadra/SSVittoriaRoma1908/1204980/Scheda ,Inviato,2026-07-20,
SS. Pietro e Paolo,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU14/GironeCRegionali/Squadra/SSPietroePaolo/1026079/Scheda ,Da contattare,,
Stella Polare De La Salle,stellapolaredls@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/AllieviProvincialiU17/GironeBProvincialiRoma/Squadra/StellaPolareDeLaSalle/1290499/Scheda ,Inviato,2026-07-21,
Sterparo,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeDRegionaliB/Squadra/Sterparo/1245323/Scheda ,Da contattare,,
SVS Roma,segreteria@svsroma.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeE/Squadra/SVSRoma/1145611/Scheda ,Inviato,2026-07-20,
Tarquinia Calcio,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeARegionaliFasciaB/Squadra/TarquiniaCalcio/1170211/Scheda ,Da contattare,,
Terracina 1925,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeCRegionaliB/Squadra/Terracina1925/1042057/Scheda ,Da contattare,,
Testaccio68,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeBProvincialiRoma/Squadra/Testaccio68/1021424/Scheda ,Da contattare,,
Tevere Roma 1959,asdtevereroma1959@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU17/GironeBRegionali/Squadra/TevereRoma1959/1025845/Scheda ,Inviato,2026-07-20,
Tirreno Sansa,enricolandi46@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeBRegionali/Squadra/TirrenoSansa/1025261/Scheda ,Inviato,2026-07-20,
Tivoli Calcio 1919,comunicazioni@tivolicalcio1919.it,https://www.tuttocampo.it/2025-26/Lazio/AllieviEliteU17/GironeAEccellenza/Squadra/TivoliCalcio1919/1060104/Scheda ,Inviato,2026-07-20,
Tolfa Calcio,,https://www.tuttocampo.it/2025-26/Lazio/AllieviProvincialiU17/GironeAProvincialiRoma/Squadra/TolfaCalcio/1244989/Scheda ,Da contattare,,
Tor di Quinto,segreteria@centrosportivotordiquinto.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeBEccellenza/Squadra/TordiQuinto/1026257/Scheda ,Inviato,2026-07-20,
Tor Lupara,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeBRegionaliB/Squadra/TorLupara/1062867/Scheda ,Da contattare,,
Tor Sapienza,asdtorsapienza@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeDRegionaliRoma/Squadra/TorSapienza/1036016/Scheda ,Inviato,2026-07-20,
TorTreTesteNextGen,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeBProvincialiRoma/Squadra/TorTreTesteNextGen/1290694/Scheda ,Da contattare,,
Trastevere Calcio,trasteverefc@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeAEccellenza/Squadra/TrastevereCalcio/1059061/Scheda ,Inviato,2026-07-21,
Tridente Calcio,info@tridentecalcio.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeFProvincialiFasciaBRoma/Squadra/TridenteCalcio/1291233/Scheda ,Inviato,2026-07-21,
Trigoria,info@asdtrigoria.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeCRegionali/Squadra/Trigoria/1063885/Scheda ,Inviato,2026-07-20,
Unipomezia 1938,asdunipomezia1938@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeCRegionali/Squadra/Unipomezia1938/1021358/Scheda ,Inviato,2026-07-20,
Urbe Academy,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeAProvincialiRoma/Squadra/UrbeAcademy/1290677/Scheda ,Da contattare,,
Urbetevere Calcio,urbeteverecalcio@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeAEccellenza/Squadra/UrbetevereCalcio/1080534/Scheda ,Inviato,2026-07-20,
Valle Martella Calcio,asd.vallemartella@libero.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeFProvincialiRoma/Squadra/ValleMartellaCalcio/1290718/Scheda ,Inviato,2026-07-21,
Valmontone 1921,ssdvalmontone1921@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU17/GironeDRegionali/Squadra/Valmontone1921/1243952/Scheda ,Inviato,2026-07-20,
Vesta,info@vestacalcio.it,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeE/Squadra/Vesta/1126748/Scheda ,Inviato,2026-07-21,
Vicovaro,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeEProvincialiRoma/Squadra/Vicovaro/1247937/Scheda ,Da contattare,,
VignaPia,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeBProvincialiRoma/Squadra/VignaPia/1247456/Scheda ,Da contattare,,
Vigor Perconti,santori.ugo@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeAEccellenza/Squadra/VigorPerconti/1027250/Scheda ,Inviato,2026-07-20,
Vigor Rignano Flaminio,asdvigorrignanoflaminio@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU14/GironeBRegionali/Squadra/VigorRignanoFlaminio/1129227/Scheda ,Inviato,2026-07-20,
Villa Adriana,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeEProvincialiRoma/Squadra/VillaAdriana/1247938/Scheda ,Da contattare,,
Villalba Ocres Moca 1952,info@villalbacalcio.it,https://www.tuttocampo.it/2025-26/Lazio/AllieviEliteU17/GironeAEccellenza/Squadra/VillalbaOcresMoca1952/1199334/Scheda ,Inviato,2026-07-20,
Virtus Marinadi San Nicola,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeHProvincialiFasciaBRoma/Squadra/VirtusMarinadiSanNicola/1204421/Scheda ,Da contattare,,
Virtus Pionieri,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeEProvincialiRoma/Squadra/VirtusPionieri/1290712/Scheda ,Da contattare,,
Virtus Roma,,https://www.tuttocampo.it/2025-26/Lazio/AllieviProvincialiU16/GironeEFasciaBRoma/Squadra/VirtusRoma/1290602/Scheda ,Da contattare,,
Virtus Torre Maura,,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU16/GironeE/Squadra/VirtusTorreMaura/1082762/Scheda ,Da contattare,,
Vis Aurelia,segreteria@ssvisaurelia.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeARegionali/Squadra/VisAurelia/1063904/Scheda ,Inviato,2026-07-20,
Vis Bracciano FC,,https://www.tuttocampo.it/2025-26/Lazio/JunioresProvincialiU19/GironeARomaProvinciali/Squadra/VisBraccianoFC/1290431/Scheda ,Da contattare,,
Vis Casilina,asdcasilina@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU17/GironeDRegionali/Squadra/VisCasilina/1145413/Scheda ,Inviato,2026-07-20,
Vis S Mariadelle Mole,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeIRoma/Squadra/VisSMariadelleMole/1291354/Scheda ,Da contattare,,
Vis Sezze,vissezze@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/JunioresEliteU19/GironeB/Squadra/VisSezze/1082265/Scheda ,Inviato,2026-07-20,
Vis Subiaco,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeBRegionaliB/Squadra/VisSubiaco/1063347/Scheda ,Da contattare,,
Viterbese,segreteria@fcviterbo.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeAEccellenza/Squadra/Viterbese/1127035/Scheda ,Inviato,2026-07-20,
W3 Maccarese,info@w3maccarese.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeARegionali/Squadra/W3Maccarese/1104381/Scheda ,Inviato,2026-07-20,
Zagarolo Calcio,amministrazione.zagarolocalcio@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeFProvincialiRoma/Squadra/ZagaroloCalcio/1291848/Scheda ,Inviato,2026-07-21,
Monterotondo Calcio (Castrum),castrumsegreteria@gmail.com,,Inviato,2026-07-21,
Eur 9,eur9corsi@gmail.com,,Inviato,2026-07-21,
Pomezia Calcio 1957 (2),asdpomeziacalcio1957@gmail.com,,Inviato,2026-07-21,
Eretum Monterotondo,eretummonterotondo@gmail.com,,Inviato,2026-07-21,
Atletico Lodigiani,info@atleticolodigiani.eu,,Inviato,2026-07-21,
Colberoma Academy,asdcolberoma.academy@yahoo.com,,Inviato,2026-07-21,
Dago Academy,dagosoccert@gmail.com,,Inviato,2026-07-21,
Castelnuovese Calcio,castelnuovesecalcio@gmail.com,,Inviato,2026-07-21,
Emotional Sport,emotionalsport@mail.com,,Inviato,2026-07-21,
Etrurians,asdetrurians@gmail.com,,Inviato,2026-07-21,
Atletico Appio,asdatleticoappio@gmail.com,,Inviato,2026-07-21,
Valmontone 1921 Academy,valmontone1921academy@gmail.com,,Inviato,2026-07-21,
Pro Calcio Tor Sapienza (2),asdprocalciotorsapienza@gmail.it,,Inviato,2026-07-21,
Polisportiva Virgilio,polisportiva.virgilio@gmail.com,,Inviato,2026-07-21,
Danzarmonia Academy,scuoladanzarmonia@gmail.com,,Inviato,2026-07-21,
Cecchignola,asdcecchignola8@gmail.com,,Inviato,2026-07-21,
Acquapenosa,acquapenosa@gmail.com,,Inviato,2026-07-21,
Polisportiva Monteflavio,segreteria@asdpolisportivamonteflavio.it,,Inviato,2026-07-21,
Ostia 1884,ostia1884@gmail.com,,Inviato,2026-07-21,
SPQV Velletri (2),spqvelletricalcio@gmail.com,,Inviato,2026-07-21,
Cynthia Genzano Academy,scuolacalcio@cynthia1920.it,,Inviato,2026-07-21,
Nomen,usnomen.academy@gmail.com,,Inviato,2026-07-21,
Certosa Calcio (2),calciocertosa@gmail.com,,Inviato,2026-07-21,
Savio 1968,info@saviocalcio.it,,Inviato,2026-07-21,
Accademia Sports Roma,accademiasportsroma@gmail.com,,Inviato,2026-07-21,
Italian Kick Off,info@itkk.it,,Inviato,2026-07-21,
Marymount,segreteriassd@marymountsport.it,,Inviato,2026-07-21,
Aurelia ASD,asdaurelia@gmail.com,,Inviato,2026-07-21,
Nomen Angels,asdnomen@gmail.com,,Inviato,2026-07-21,
Santa Francesca Cabrini 98,segreteria@sfcabrini98.it,,Inviato,2026-07-21,
Athletic Soccer Formello,gserafini.formellocalcio@gmail.com,,Inviato,2026-07-21,
Atletico Marino,segreteria.atleticomarino@gmail.com,,Inviato,2026-07-21,
CSV Breda (2),csvbreda2014@gmail.com,,Inviato,2026-07-21,
Soratte,INFO.USDSORATTE@GMAIL.COM,,Inviato,2026-07-21,
Tevere Roma (2),TEVEREROMA@LIBERO.IT,,Inviato,2026-07-21,
